Week,Date,Time,Solar production (kW),Storage production (kW),Load Consumption (kW),Import from grid (kW)
2,10/7/2025,19:30,0,64,6,0
2,10/7/2025,19:35,0,58,6,0
2,10/7/2025,19:40,0,64,7,0
2,10/7/2025,19:45,0,64,6,0
2,10/7/2025,19:50,0,58,5,0
2,10/7/2025,19:55,0,64,7,0
2,10/7/2025,20:00,0,64,5,0
2,10/7/2025,20:05,0,64,6,0
2,10/7/2025,20:10,0,58,6,0
2,10/7/2025,20:15,0,58,5,0
2,10/7/2025,20:20,0,64,6,0
2,10/7/2025,20:25,0,64,5,0
2,10/7/2025,20:30,0,58,7,0
2,10/7/2025,20:35,0,58,7,0
2,10/7/2025,20:40,0,58,7,0
2,10/7/2025,20:45,0,64,5,0
2,10/7/2025,20:50,0,58,6,0
2,10/7/2025,20:55,0,58,6,0
2,10/7/2025,21:00,0,58,5,0
2,10/7/2025,21:05,0,64,5,0
2,10/7/2025,21:10,0,58,7,0
2,10/7/2025,21:15,0,58,5,0
2,10/7/2025,21:20,0,58,7,0
2,10/7/2025,21:25,0,58,6,0
2,10/7/2025,21:30,0,58,6,0
2,10/7/2025,21:35,0,58,4,0
2,10/7/2025,21:40,0,58,7,0
2,10/7/2025,21:45,0,64,5,0
2,10/7/2025,21:50,0,58,5,0
2,10/7/2025,21:55,0,64,6,0
2,10/7/2025,22:00,0,58,7,0
2,10/7/2025,22:05,0,58,5,0
2,10/7/2025,22:10,0,64,5,0
2,10/7/2025,22:15,0,58,5,0
2,10/7/2025,22:20,0,64,6,0
2,10/7/2025,22:30,0,64,6,0
2,10/7/2025,22:35,0,58,5,0
2,10/7/2025,22:40,0,64,6,0
2,10/7/2025,22:45,0,64,4,0
2,10/7/2025,22:50,0,58,5,0
2,10/7/2025,22:55,0,64,6,0
2,10/7/2025,23:00,0,64,7,0
2,10/7/2025,23:05,0,64,5,0
2,10/7/2025,23:10,0,64,6,0
2,10/7/2025,23:15,0,58,7,0
2,10/7/2025,23:20,0,64,5,0
2,10/7/2025,23:25,0,64,7,0
2,10/7/2025,23:30,0,58,6,0
2,10/7/2025,23:35,0,58,5,0
2,10/7/2025,23:40,0,58,5,0
2,10/7/2025,23:45,0,58,5,0
2,10/7/2025,23:50,0,64,7,0
2,10/7/2025,23:55,0,58,5,0
2,10/8/2025,0:05,0,29,2,0
2,10/8/2025,0:10,0,58,7,0
2,10/8/2025,0:15,0,64,5,0
2,10/8/2025,0:20,0,58,6,0
2,10/8/2025,0:25,0,58,6,0
2,10/8/2025,0:30,0,64,6,0
2,10/8/2025,0:35,0,64,6,0
2,10/8/2025,0:40,0,58,6,0
2,10/8/2025,0:45,0,58,5,0
2,10/8/2025,0:50,0,64,5,0
2,10/8/2025,0:55,0,58,5,0
2,10/8/2025,1:00,0,64,8,0
2,10/8/2025,1:05,0,58,7,0
2,10/8/2025,1:10,0,58,6,0
2,10/8/2025,1:15,0,64,4,0
2,10/8/2025,1:20,0,58,6,0
2,10/8/2025,1:25,0,58,5,0
2,10/8/2025,1:30,0,58,6,0
2,10/8/2025,1:35,0,58,5,0
2,10/8/2025,1:40,0,58,6,0
2,10/8/2025,1:45,0,58,5,0
2,10/8/2025,1:50,0,64,7,0
2,10/8/2025,1:55,0,64,6,0
2,10/8/2025,2:00,0,64,10,0
2,10/8/2025,2:05,0,64,6,0
2,10/8/2025,2:10,0,58,6,0
2,10/8/2025,2:15,0,64,6,0
2,10/8/2025,2:20,0,64,5,0
2,10/8/2025,2:25,0,58,7,0
2,10/8/2025,2:30,0,58,6,0
2,10/8/2025,2:35,0,58,6,0
2,10/8/2025,2:40,0,58,6,0
2,10/8/2025,2:45,0,58,5,0
2,10/8/2025,2:50,0,58,6,0
2,10/8/2025,2:55,0,58,6,0
2,10/8/2025,3:00,0,64,8,0
2,10/8/2025,3:05,0,64,7,0
2,10/8/2025,3:10,0,64,5,0
2,10/8/2025,3:15,0,58,7,0
2,10/8/2025,3:20,0,64,6,0
2,10/8/2025,3:25,0,58,5,0
2,10/8/2025,3:30,0,58,6,0
2,10/8/2025,3:35,0,58,5,0
2,10/8/2025,3:40,0,58,5,0
2,10/8/2025,3:45,0,58,5,0
2,10/8/2025,3:50,0,58,5,0
2,10/8/2025,3:55,0,58,5,0
2,10/8/2025,4:00,0,64,8,0
2,10/8/2025,4:05,0,64,8,0
2,10/8/2025,4:10,0,29,3,0
2,10/8/2025,4:15,0,64,5,0
2,10/8/2025,4:20,0,58,5,0
2,10/8/2025,4:25,0,58,6,0
2,10/8/2025,4:35,0,29,3,0
2,10/8/2025,4:40,0,58,5,0
2,10/8/2025,4:45,0,58,5,0
2,10/8/2025,4:50,0,58,6,0
2,10/8/2025,4:55,0,58,5,0
2,10/8/2025,5:00,0,58,6,0
2,10/8/2025,5:05,0,58,5,0
2,10/8/2025,5:10,0,64,5,0
2,10/8/2025,5:15,0,58,6,0
2,10/8/2025,5:20,0,58,6,0
2,10/8/2025,5:25,0,58,4,0
2,10/8/2025,5:30,0,64,6,0
2,10/8/2025,5:35,0,58,5,0
2,10/8/2025,5:40,0,58,5,0
2,10/8/2025,5:45,0,58,6,0
2,10/8/2025,5:50,0,58,6,0
2,10/8/2025,5:55,0,64,6,0
2,10/8/2025,6:00,0,58,5,0
2,10/8/2025,6:05,0,58,6,0
2,10/8/2025,6:10,0,58,6,0
2,10/8/2025,6:15,0,58,5,0
2,10/8/2025,6:20,1,58,5,0
2,10/8/2025,6:25,4,48,5,0
2,10/8/2025,6:30,10,42,5,0
2,10/8/2025,6:35,12,37,5,0
2,10/8/2025,6:40,30,21,6,0
2,10/8/2025,6:45,40,5,6,0
2,10/8/2025,6:50,72,0,4,0
2,10/8/2025,6:55,102,0,6,0
2,10/8/2025,7:00,125,0,5,0
2,10/8/2025,7:05,158,0,6,0
2,10/8/2025,7:10,178,0,5,0
2,10/8/2025,7:15,185,0,5,0
2,10/8/2025,7:20,209,0,5,0
2,10/8/2025,7:25,235,0,7,0
2,10/8/2025,7:30,259,0,6,0
2,10/8/2025,7:35,311,0,6,0
2,10/8/2025,7:40,366,0,6,0
2,10/8/2025,7:45,349,0,7,0
2,10/8/2025,7:50,319,0,6,0
2,10/8/2025,7:55,315,0,6,0
2,10/8/2025,8:00,347,0,48,0
2,10/8/2025,8:05,420,0,46,0
2,10/8/2025,8:15,597,0,46,0
2,10/8/2025,8:20,622,0,46,0
2,10/8/2025,8:25,528,0,151,0
2,10/8/2025,8:30,662,0,151,0
2,10/8/2025,8:35,528,0,147,0
2,10/8/2025,8:40,479,0,109,0
2,10/8/2025,8:45,527,0,109,0
2,10/8/2025,8:50,640,0,112,0
2,10/8/2025,8:55,726,0,111,0
2,10/8/2025,9:00,813,0,111,0
2,10/8/2025,9:05,930,0,113,0
2,10/8/2025,9:10,998,0,111,0
2,10/8/2025,9:15,1026,0,111,0
2,10/8/2025,9:20,978,0,116,0
2,10/8/2025,9:25,294,11,259,0
2,10/8/2025,9:30,423,0,391,0
2,10/8/2025,9:35,830,0,746,0
2,10/8/2025,9:40,832,0,757,0
2,10/8/2025,9:45,865,5,785,0
2,10/8/2025,9:50,860,16,820,0
2,10/8/2025,9:55,804,66,810,0
2,10/8/2025,10:00,874,16,813,0
2,10/8/2025,10:05,889,5,779,0
2,10/8/2025,10:10,857,0,778,0
2,10/8/2025,10:15,888,0,802,0
2,10/8/2025,10:20,915,0,844,0
2,10/8/2025,10:25,958,5,873,0
2,10/8/2025,10:30,948,0,903,0
2,10/8/2025,10:35,969,5,878,0
2,10/8/2025,10:40,943,0,857,0
2,10/8/2025,10:45,987,5,908,0
2,10/8/2025,10:50,986,5,903,0
2,10/8/2025,10:55,973,5,907,0
2,10/8/2025,11:00,1011,5,915,0
2,10/8/2025,11:05,1000,0,914,0
2,10/8/2025,11:10,985,5,939,0
2,10/8/2025,11:15,977,5,903,0
2,10/8/2025,11:20,980,0,894,0
2,10/8/2025,11:25,972,0,890,0
2,10/8/2025,11:30,957,16,895,0
2,10/8/2025,11:35,968,16,905,0
2,10/8/2025,11:40,958,16,896,0
2,10/8/2025,11:45,951,22,882,0
2,10/8/2025,11:50,948,16,935,0
2,10/8/2025,11:55,913,16,856,0
2,10/8/2025,12:00,903,16,844,0
2,10/8/2025,12:05,955,16,922,0
2,10/8/2025,12:10,945,16,886,0
2,10/8/2025,12:15,948,16,887,0
2,10/8/2025,12:20,946,16,881,0
2,10/8/2025,12:25,824,16,772,0
2,10/8/2025,12:30,847,16,771,0
2,10/8/2025,12:35,832,21,771,0
2,10/8/2025,12:40,918,21,863,0
2,10/8/2025,12:45,926,21,861,0
2,10/8/2025,12:50,826,21,771,0
2,10/8/2025,12:55,809,16,753,0
2,10/8/2025,13:00,851,21,793,0
2,10/8/2025,13:05,920,21,852,0
2,10/8/2025,13:10,1043,16,957,0
2,10/8/2025,13:15,1049,21,975,0
2,10/8/2025,13:20,972,21,911,0
2,10/8/2025,13:25,999,21,933,0
2,10/8/2025,13:30,555,21,501,0
2,10/8/2025,13:35,548,21,498,0
2,10/8/2025,13:40,525,16,473,0
2,10/8/2025,13:45,527,16,481,0
2,10/8/2025,13:50,455,21,411,0
2,10/8/2025,13:55,473,16,428,0
2,10/8/2025,14:00,476,16,432,0
2,10/8/2025,14:05,488,16,446,0
2,10/8/2025,14:10,496,22,451,0
2,10/8/2025,14:15,685,5,613,0
2,10/8/2025,14:20,626,5,560,0
2,10/8/2025,14:25,776,5,699,0
2,10/8/2025,14:30,796,5,726,0
2,10/8/2025,14:35,857,5,791,0
2,10/8/2025,14:40,884,5,816,0
2,10/8/2025,14:45,880,5,813,0
2,10/8/2025,14:50,875,5,779,0
2,10/8/2025,14:55,849,5,792,0
2,10/8/2025,15:00,849,5,777,0
2,10/8/2025,15:05,831,0,769,0
2,10/8/2025,15:10,898,0,800,0
2,10/8/2025,15:15,858,0,821,0
2,10/8/2025,15:20,857,0,782,0
2,10/8/2025,15:25,835,5,759,0
2,10/8/2025,15:30,730,105,763,0
2,10/8/2025,15:35,874,0,805,0
2,10/8/2025,15:40,840,5,769,0
2,10/8/2025,15:45,809,5,747,0
2,10/8/2025,15:50,786,0,707,0
2,10/8/2025,15:55,799,0,706,0
2,10/8/2025,16:00,842,0,769,0
2,10/8/2025,16:05,823,5,763,0
2,10/8/2025,16:10,932,0,1359,0
2,10/8/2025,16:15,807,22,798,0
2,10/8/2025,16:20,795,22,746,0
2,10/8/2025,16:25,999,304,1228,0
2,10/8/2025,16:30,1297,21,1225,0
2,10/8/2025,16:35,1212,21,1148,0
2,10/8/2025,16:40,1223,21,1159,0
2,10/8/2025,16:45,1021,233,1161,0
2,10/8/2025,16:50,1168,21,1105,0
2,10/8/2025,16:55,1080,21,1031,0
2,10/8/2025,17:00,1072,21,1019,0
2,10/8/2025,17:05,658,451,1027,0
2,10/8/2025,17:10,2354,0,1106,0
2,10/8/2025,17:15,1049,197,1096,0
2,10/8/2025,17:20,1254,5,1153,0
2,10/8/2025,17:25,1304,0,1198,0
2,10/8/2025,17:30,1148,5,1067,0
2,10/8/2025,17:35,1072,5,987,0
2,10/8/2025,17:45,589,0,540,0
2,10/8/2025,17:50,623,547,1067,0
2,10/8/2025,17:55,250,332,540,0
2,10/8/2025,18:00,521,478,917,0
2,10/8/2025,18:05,159,853,919,0
2,10/8/2025,18:10,104,896,908,0
2,10/8/2025,18:15,75,927,905,0
2,10/8/2025,18:20,25,1075,994,0
2,10/8/2025,18:25,17,1022,947,0
2,10/8/2025,18:30,10,917,822,0
2,10/8/2025,18:35,0,912,815,0
2,10/8/2025,18:40,0,912,803,0
2,10/8/2025,18:50,0,369,322,0
2,10/8/2025,18:55,0,743,643,0
2,10/8/2025,19:00,0,658,568,0
2,10/8/2025,19:05,0,574,493,0
2,10/8/2025,19:10,0,229,168,0
2,10/8/2025,19:15,0,229,167,0
2,10/8/2025,19:20,0,229,166,0
2,10/8/2025,19:25,0,106,47,0
2,10/8/2025,19:30,0,106,46,0
2,10/8/2025,19:35,0,106,46,0
2,10/8/2025,19:40,0,106,48,0
2,10/8/2025,19:45,0,106,47,0
2,10/8/2025,19:50,0,106,46,0
2,10/8/2025,19:55,0,106,46,0
2,10/8/2025,20:00,0,106,47,0
2,10/8/2025,20:05,0,112,55,0
2,10/8/2025,20:15,0,56,28,0
2,10/8/2025,20:20,0,106,46,0
2,10/8/2025,20:25,0,112,53,0
2,10/8/2025,20:30,0,64,6,0
2,10/8/2025,20:35,0,58,7,0
2,10/8/2025,20:40,0,64,5,0
2,10/8/2025,20:45,0,64,6,0
2,10/8/2025,20:50,0,64,7,0
2,10/8/2025,20:55,0,64,6,0
2,10/8/2025,21:00,0,58,5,0
2,10/8/2025,21:10,0,32,3,0
2,10/8/2025,21:15,0,58,5,0
2,10/8/2025,21:20,0,96,40,0
2,10/8/2025,21:25,0,101,42,0
2,10/8/2025,21:30,0,101,40,0
2,10/8/2025,21:35,0,96,39,0
2,10/8/2025,21:40,0,96,40,0
2,10/8/2025,21:45,0,101,39,0
2,10/8/2025,21:50,0,101,40,0
2,10/8/2025,21:55,0,96,40,0
2,10/8/2025,22:00,0,96,40,0
2,10/8/2025,22:05,0,96,40,0
2,10/8/2025,22:10,0,101,40,0
2,10/8/2025,22:15,0,96,39,0
2,10/8/2025,22:20,0,96,39,0
2,10/8/2025,22:25,0,96,40,0
2,10/8/2025,22:30,0,96,39,0
2,10/8/2025,22:35,0,96,39,0
2,10/8/2025,22:40,0,101,41,0
2,10/8/2025,22:45,0,96,39,0
2,10/8/2025,22:50,0,96,40,0
2,10/8/2025,22:55,0,101,40,0
2,10/8/2025,23:00,0,96,40,0
2,10/8/2025,23:05,0,96,39,0
2,10/8/2025,23:10,0,96,40,0
2,10/8/2025,23:15,0,96,39,0
2,10/8/2025,23:20,0,96,39,0
2,10/8/2025,23:25,0,96,38,0
2,10/8/2025,23:30,0,101,39,0
2,10/8/2025,23:35,0,96,39,0
2,10/8/2025,23:40,0,96,40,0
2,10/8/2025,23:45,0,96,39,0
2,10/8/2025,23:50,0,96,39,0
2,10/9/2025,0:00,0,96,41,0
2,10/9/2025,0:05,0,101,39,0
2,10/9/2025,0:10,0,96,39,0
2,10/9/2025,0:15,0,96,40,0
2,10/9/2025,0:20,0,96,39,0
2,10/9/2025,0:25,0,96,40,0
2,10/9/2025,0:30,0,96,39,0
2,10/9/2025,0:35,0,96,40,0
2,10/9/2025,0:40,0,96,39,0
2,10/9/2025,0:45,0,96,40,0
2,10/9/2025,0:50,0,96,38,0
2,10/9/2025,0:55,0,96,40,0
2,10/9/2025,1:00,0,96,39,0
2,10/9/2025,1:05,0,96,39,0
2,10/9/2025,1:10,0,96,39,0
2,10/9/2025,1:15,0,58,6,0
2,10/9/2025,1:20,0,58,5,0
2,10/9/2025,1:25,0,64,7,0
2,10/9/2025,1:30,0,58,5,0
2,10/9/2025,1:35,0,58,5,0
2,10/9/2025,1:40,0,58,4,0
2,10/9/2025,1:45,0,64,6,0
2,10/9/2025,1:50,0,96,40,0
2,10/9/2025,1:55,0,101,40,0
2,10/9/2025,2:00,0,96,39,0
2,10/9/2025,2:05,0,96,39,0
2,10/9/2025,2:10,0,96,39,0
2,10/9/2025,2:15,0,96,40,0
2,10/9/2025,2:20,0,96,38,0
2,10/9/2025,2:25,0,96,40,0
2,10/9/2025,2:30,0,96,39,0
2,10/9/2025,2:35,0,96,39,0
2,10/9/2025,2:40,0,96,39,0
2,10/9/2025,2:45,0,96,40,0
2,10/9/2025,2:50,0,96,40,0
2,10/9/2025,2:55,0,96,39,0
2,10/9/2025,3:00,0,96,39,0
2,10/9/2025,3:05,0,96,40,0
2,10/9/2025,3:10,0,96,40,0
2,10/9/2025,3:15,0,96,39,0
2,10/9/2025,3:20,0,96,39,0
2,10/9/2025,3:25,0,96,39,0
2,10/9/2025,3:30,0,96,39,0
2,10/9/2025,3:35,0,96,40,0
2,10/9/2025,3:40,0,96,39,0
2,10/9/2025,3:45,0,96,39,0
2,10/9/2025,3:50,0,96,40,0
2,10/9/2025,3:55,0,96,40,0
2,10/9/2025,4:00,0,96,39,0
2,10/9/2025,4:05,0,96,40,0
2,10/9/2025,4:10,0,96,39,0
2,10/9/2025,4:15,0,96,40,0
2,10/9/2025,4:20,0,96,40,0
2,10/9/2025,4:25,0,96,40,0
2,10/9/2025,4:35,0,96,40,0
2,10/9/2025,4:40,0,96,40,0
2,10/9/2025,4:45,0,101,40,0
2,10/9/2025,4:50,0,96,40,0
2,10/9/2025,4:55,0,96,41,0
2,10/9/2025,5:00,0,96,39,0
2,10/9/2025,5:05,0,96,39,0
2,10/9/2025,5:10,0,96,40,0
2,10/9/2025,5:15,0,96,39,0
2,10/9/2025,5:20,0,64,7,0
2,10/9/2025,5:25,0,64,5,0
2,10/9/2025,5:30,0,58,6,0
2,10/9/2025,5:35,0,64,7,0
2,10/9/2025,5:40,0,58,7,0
2,10/9/2025,5:45,0,64,7,0
2,10/9/2025,5:50,0,58,6,0
2,10/9/2025,5:55,0,58,6,0
2,10/9/2025,6:00,0,58,6,0
2,10/9/2025,6:05,0,58,5,0
2,10/9/2025,6:10,0,58,6,0
2,10/9/2025,6:15,0,64,6,0
2,10/9/2025,6:20,0,58,5,0
2,10/9/2025,6:25,1,58,6,0
2,10/9/2025,6:30,4,53,6,0
2,10/9/2025,6:35,8,48,6,0
2,10/9/2025,6:40,23,37,6,0
2,10/9/2025,6:45,38,16,6,0
2,10/9/2025,6:50,76,0,6,0
2,10/9/2025,6:55,97,0,6,0
2,10/9/2025,7:00,117,0,7,0
2,10/9/2025,7:05,140,0,5,0
2,10/9/2025,7:10,141,0,6,0
2,10/9/2025,7:15,178,0,5,0
2,10/9/2025,7:20,179,0,5,0
2,10/9/2025,7:25,200,0,6,0
2,10/9/2025,7:30,239,0,5,0
2,10/9/2025,7:35,302,0,8,0
2,10/9/2025,7:40,348,0,4,0
2,10/9/2025,7:45,374,0,6,0
2,10/9/2025,7:50,471,0,7,0
2,10/9/2025,7:55,443,0,8,0
2,10/9/2025,8:00,469,0,7,0
2,10/9/2025,8:05,529,0,6,0
2,10/9/2025,8:10,580,0,7,0
2,10/9/2025,8:15,505,0,5,0
2,10/9/2025,8:20,432,0,46,0
2,10/9/2025,8:25,447,0,48,0
2,10/9/2025,8:30,579,0,47,0
2,10/9/2025,8:35,844,0,47,0
2,10/9/2025,8:40,1026,0,46,0
2,10/9/2025,8:45,760,0,47,0
2,10/9/2025,8:50,395,0,46,0
2,10/9/2025,8:55,351,0,47,0
2,10/9/2025,9:00,500,0,46,0
2,10/9/2025,9:05,754,0,46,0
2,10/9/2025,9:10,895,0,45,0
2,10/9/2025,9:15,1138,0,46,0
2,10/9/2025,9:20,1019,0,45,0
2,10/9/2025,9:25,995,0,47,0
2,10/9/2025,9:30,917,0,45,0
2,10/9/2025,9:35,1267,0,45,0
2,10/9/2025,9:40,1139,0,47,0
2,10/9/2025,9:45,1031,0,45,0
2,10/9/2025,9:50,1016,0,46,0
2,10/9/2025,9:55,1186,0,45,0
2,10/9/2025,10:00,1193,0,46,0
2,10/9/2025,10:05,1191,0,300,0
2,10/9/2025,10:10,1337,0,296,0
2,10/9/2025,10:15,1271,0,382,0
2,10/9/2025,10:20,1865,0,393,0
2,10/9/2025,10:25,1224,0,371,0
2,10/9/2025,10:30,1712,0,430,0
2,10/9/2025,10:35,1579,0,432,0
2,10/9/2025,10:40,469,22,466,0
2,10/9/2025,10:45,462,5,397,0
2,10/9/2025,10:50,447,5,388,0
2,10/9/2025,10:55,455,0,388,0
2,10/9/2025,11:00,453,5,388,0
2,10/9/2025,11:05,434,0,382,0
2,10/9/2025,11:10,446,0,386,0
2,10/9/2025,11:15,583,0,520,0
2,10/9/2025,11:20,1118,156,534,0
2,10/9/2025,11:25,531,11,474,0
2,10/9/2025,11:30,414,16,369,0
2,10/9/2025,11:35,463,5,396,0
2,10/9/2025,11:40,466,5,397,0
2,10/9/2025,11:45,842,0,760,0
2,10/9/2025,11:50,976,0,870,0
2,10/9/2025,11:55,923,0,863,0
2,10/9/2025,12:00,564,0,495,0
2,10/9/2025,12:05,908,5,823,0
2,10/9/2025,12:10,918,5,840,0
2,10/9/2025,12:15,1003,5,918,0
2,10/9/2025,12:20,998,5,909,0
2,10/9/2025,12:25,1021,5,929,0
2,10/9/2025,12:30,1520,628,2018,0
2,10/9/2025,12:35,953,22,883,0
2,10/9/2025,12:40,1008,5,919,0
2,10/9/2025,12:45,1109,5,1020,0
2,10/9/2025,12:50,1136,0,1040,0
2,10/9/2025,12:55,1099,22,1031,0
2,10/9/2025,13:00,1092,22,1013,0
2,10/9/2025,13:05,1066,22,998,0
2,10/9/2025,13:10,907,22,834,0
2,10/9/2025,13:15,919,22,860,0
2,10/9/2025,13:20,927,22,868,0
2,10/9/2025,13:25,948,22,883,0
2,10/9/2025,13:30,1196,170,1262,0
2,10/9/2025,13:35,941,21,878,0
2,10/9/2025,13:40,857,21,796,0
2,10/9/2025,13:45,861,21,790,0
2,10/9/2025,13:50,871,21,798,0
2,10/9/2025,13:55,973,21,910,0
2,10/9/2025,14:00,981,21,911,0
2,10/9/2025,14:10,979,21,911,0
2,10/9/2025,14:15,1022,21,959,0
2,10/9/2025,14:20,1013,21,950,0
2,10/9/2025,14:25,1010,21,946,0
2,10/9/2025,14:30,1016,21,946,0
2,10/9/2025,14:35,1053,21,984,0
2,10/9/2025,14:40,931,21,876,0
2,10/9/2025,14:45,937,21,876,0
2,10/9/2025,14:50,984,21,923,0
2,10/9/2025,14:55,980,21,923,0
2,10/9/2025,15:00,932,21,870,0
2,10/9/2025,15:05,980,21,909,0
2,10/9/2025,15:10,958,21,902,0
2,10/9/2025,15:15,1180,0,906,0
2,10/9/2025,15:20,984,10,914,0
2,10/9/2025,15:25,919,345,1166,0
2,10/9/2025,15:30,871,369,1164,0
2,10/9/2025,15:35,957,170,1056,0
2,10/9/2025,15:40,2343,0,1088,0
2,10/9/2025,15:45,983,123,1048,0
2,10/9/2025,15:50,1216,0,1069,0
2,10/9/2025,15:55,1164,657,1712,0
2,10/9/2025,16:00,1062,21,1026,0
2,10/9/2025,16:05,1097,0,977,0
2,10/9/2025,16:10,1220,0,1051,0
2,10/9/2025,16:15,1010,118,1049,0
2,10/9/2025,16:20,744,342,991,0
2,10/9/2025,16:25,576,490,986,0
2,10/9/2025,16:30,668,388,974,0
2,10/9/2025,16:35,678,399,973,0
2,10/9/2025,16:40,698,372,987,0
2,10/9/2025,16:45,720,335,971,0
2,10/9/2025,16:50,936,112,975,0
2,10/9/2025,16:55,1055,181,1164,0
2,10/9/2025,17:00,1036,85,1067,0
2,10/9/2025,17:05,828,664,1735,0
2,10/9/2025,17:10,648,510,1060,0
2,10/9/2025,17:15,554,574,1047,0
2,10/9/2025,17:20,388,743,1034,0
2,10/9/2025,17:25,275,859,1037,0
2,10/9/2025,17:30,228,922,1046,0
2,10/9/2025,17:35,156,954,1004,0
2,10/9/2025,17:40,119,1001,1014,0
2,10/9/2025,17:45,85,885,871,0
2,10/9/2025,17:50,55,912,871,0
2,10/9/2025,17:55,39,975,918,0
2,10/9/2025,18:00,26,954,884,0
2,10/9/2025,18:05,11,896,814,0
2,10/9/2025,18:10,7,885,808,0
2,10/9/2025,18:15,12,854,773,0
2,10/9/2025,18:20,9,753,685,0
2,10/9/2025,18:25,5,901,812,0
2,10/9/2025,18:30,0,901,792,0
2,10/9/2025,18:35,0,901,811,0
2,10/9/2025,18:40,0,869,774,0
2,10/9/2025,18:45,0,711,618,0
2,10/9/2025,18:55,0,220,184,0
2,10/9/2025,19:00,0,340,278,0
2,10/9/2025,19:05,0,340,275,0
2,10/9/2025,19:10,0,340,277,0
2,10/9/2025,19:15,0,340,276,0
2,10/9/2025,19:20,0,282,223,0
2,10/9/2025,19:25,0,271,211,0
2,10/9/2025,19:30,0,213,158,0
2,10/9/2025,19:35,0,213,158,0
2,10/9/2025,19:40,0,218,160,0
2,10/9/2025,19:45,0,133,78,0
2,10/9/2025,19:50,0,133,76,0
2,10/9/2025,19:55,0,128,76,0
2,10/9/2025,20:00,0,128,76,0
2,10/9/2025,20:05,0,128,76,0
2,10/9/2025,20:10,0,128,76,0
2,10/9/2025,20:15,0,250,196,0
2,10/9/2025,20:20,0,106,52,0
2,10/9/2025,20:25,0,106,51,0
2,10/9/2025,20:30,0,106,52,0
2,10/9/2025,20:35,0,106,53,0
2,10/9/2025,20:40,0,106,52,0
2,10/9/2025,20:45,0,106,52,0
2,10/9/2025,20:50,0,106,53,0
2,10/9/2025,20:55,0,106,51,0
2,10/9/2025,21:00,0,106,52,0
2,10/9/2025,21:05,0,106,53,0
2,10/9/2025,21:10,0,106,51,0
2,10/9/2025,21:15,0,106,51,0
2,10/9/2025,21:20,0,106,53,0
2,10/9/2025,21:25,0,106,51,0
2,10/9/2025,21:30,0,106,53,0
2,10/9/2025,21:35,0,106,52,0
2,10/9/2025,21:40,0,106,52,0
2,10/9/2025,21:45,0,101,53,0
2,10/9/2025,21:50,0,106,52,0
2,10/9/2025,21:55,0,106,51,0
2,10/9/2025,22:00,0,106,53,0
2,10/9/2025,22:05,0,106,51,0
2,10/9/2025,22:10,0,101,52,0
2,10/9/2025,22:15,0,106,52,0
2,10/9/2025,22:20,0,106,53,0
2,10/9/2025,22:25,0,106,51,0
2,10/9/2025,22:30,0,106,51,0
2,10/9/2025,22:35,0,144,86,0
2,10/9/2025,22:40,0,144,87,0
2,10/9/2025,22:45,0,144,86,0
2,10/9/2025,22:50,0,144,86,0
2,10/9/2025,22:55,0,144,86,0
2,10/9/2025,23:00,0,144,85,0
2,10/9/2025,23:05,0,69,42,0
2,10/9/2025,23:10,0,138,83,0
2,10/9/2025,23:15,0,143,85,0
2,10/9/2025,23:20,0,143,85,0
2,10/9/2025,23:25,0,143,85,0
2,10/9/2025,23:30,0,143,86,0
2,10/9/2025,23:35,0,143,85,0
2,10/9/2025,23:40,0,143,85,0
2,10/9/2025,23:45,0,138,83,0
2,10/9/2025,23:50,0,143,85,0
2,10/9/2025,23:55,0,143,85,0
2,10/10/2025,0:00,0,71.5,42.5,0
2,10/10/2025,0:05,0,138,85,0
2,10/10/2025,0:10,0,138,85,0
2,10/10/2025,0:15,0,138,84,0
2,10/10/2025,0:20,0,138,85,0
2,10/10/2025,0:25,0,138,85,0
2,10/10/2025,0:30,0,138,86,0
2,10/10/2025,0:35,0,138,85,0
2,10/10/2025,0:40,0,138,85,0
2,10/10/2025,0:45,0,138,85,0
2,10/10/2025,0:50,0,138,85,0
2,10/10/2025,0:55,0,138,85,0
2,10/10/2025,1:00,0,138,84,0
2,10/10/2025,1:05,0,138,85,0
2,10/10/2025,1:10,0,138,85,0
2,10/10/2025,1:15,0,138,85,0
2,10/10/2025,1:20,0,138,83,0
2,10/10/2025,1:25,0,138,85,0
2,10/10/2025,1:30,0,138,85,0
2,10/10/2025,1:35,0,138,86,0
2,10/10/2025,1:40,0,138,84,0
2,10/10/2025,1:45,0,138,85,0
2,10/10/2025,1:50,0,138,85,0
2,10/10/2025,1:55,0,138,85,0
2,10/10/2025,2:00,0,138,85,0
2,10/10/2025,2:05,0,138,85,0
2,10/10/2025,2:10,0,138,85,0
2,10/10/2025,2:15,0,138,82,0
2,10/10/2025,2:20,0,138,85,0
2,10/10/2025,2:25,0,138,83,0
2,10/10/2025,2:30,0,138,85,0
2,10/10/2025,2:35,0,138,86,0
2,10/10/2025,2:40,0,138,85,0
2,10/10/2025,2:45,0,138,85,0
2,10/10/2025,2:50,0,138,84,0
2,10/10/2025,2:55,0,138,85,0
2,10/10/2025,3:00,0,92,56.67,0
2,10/10/2025,3:05,0,138,86,0
2,10/10/2025,3:10,0,138,85,0
2,10/10/2025,3:15,0,138,85,0
2,10/10/2025,3:20,0,138,85,0
